Program Director		Develops strategic planning processes	3		
Program Director		Ensures workplace health and safety for all	3		
Program Director		Ensures an organizational culture supportive of diversity & inclusion	3		
Program Director		Assists with financial decision-making	3		
Program Director		Develops multi-program budgets and financial projections	3		
Program Director		Can use job specific techology	3		
Program Director		Can develop organizational systems for others 	3		
Program Director		Ability to multitask the leadership of multiple projects.	3		
Program Director		Conflict management & resolution	3		
Program Director		Can serve as subject matter expert in field	3		
Program Director		Can analyze evaluation data and deliver results	3		
Program Director		Can help set program direction and create programs	3		
Program Director		Can create positive connections with faculty and other contributors to program	3		
Program Director		Able to perform high level administrative tasks in planning for communication and marketing efforts related to the program or position function	3		
Program Director		Able to perform complex tasks related to organizational marketing efforts and communications	3		
Program Director		Can resolve conflicts within the team	3		
Program Director		Can effectively build and lead a team effort	3		
Program Director		Can provide supervision, guidance and leadership to other supervisors	3		
Executive Director		Knows CCETC staff benefits	1		
Executive Director		Knows how to use shared office equipment	1		
Executive Director		Familiar with physical environment of CCETC workplace	1		
Executive Director		Knows basic HR, building and safety policies	1		
Executive Director		Knows CCE mission, history and organizational structure	1		
Executive Director		Understands CCETC's unwritten organizational culture	1		
Executive Director		Familiar with CCETC Strategic Plan	1		
Executive Director		Knows CCETC risk management and other safety procedures	1		
Executive Director		Knows CCETC non-discrimination policies	1		
Executive Director		Knows health-related staff support services	1		
Executive Director		Stress management skills	1		
Executive Director		Successfully contributes to an inclusive organizational culture	1		
Executive Director		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Executive Director		Has excellent customer-service skills	1		
Executive Director		Has good verbal communication skills	1		
Executive Director		Has strong listening skills	1		
Executive Director		Has good written communication skills	1		
Executive Director		Can effectively present to groups of program participants	1		
Executive Director		Knows CCETC financial policies and procedures	1		
Executive Director		Effectively uses standard computer programs	1		
Executive Director		Develops online information	1		
Executive Director		Is able to use established systems for organizing own schedules and priorities	1		
Executive Director		Can perform the necessary steps to accomplish program goals 	1		
Executive Director		Effectively works as part of a team	1		
Executive Director		Effectively works as part of a diverse team	1		
Executive Director		Ability to deliver program appropriate to the audience	1		
Executive Director		Able to identify appropriate resources for program delivery	1		
Executive Director		Can administer evaluations designed by others	1		
Executive Director		Knows CCETC policies re: volunteers	1		
Executive Director		Can recruit, retain and supervise diverse volunteers appropriately	1		
Executive Director		Can provide guidance to volunteers	1		
Executive Director		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Executive Director		Can present information about programs and offerings to the public in a community/tabling forum	1		
Executive Director		Can provide effective guidance to others	1		
Executive Director		Can effectively work from home	1		
Executive Director		Awareness of Personal Strengths and Values	1		
Executive Director		Ability to make positive changes.	1		
Executive Director		Career Advancement	1		
Executive Director		Conducts new staff orientation	2		
Executive Director		Understands CCE Tompkins Strategic Plan	2		
Executive Director		Knows CCETC risk management and other safety procedures 	2		
Executive Director		Ensures safe working conditions for others on team	2		
Executive Director		Able to direct others in risky situations	2		
Executive Director		Ensures security of paper and electronic information	2		
Executive Director		Successfully hires and supervises staff from diverse backgrounds	2		
Executive Director		Integrates CCETC diversity goals into programming	2		
Executive Director		Has strong verbal communication skills	2		
Executive Director		Has appropriate communication skills in leadership roles	2		
Executive Director		Has good skills in communicating program related information	2		
Executive Director		Can plan presentations and engage audiences	2		
Executive Director		Explains CCETC financial policies and procedures to others	2		
Executive Director		Develops budgets and track expenses	2		
Executive Director		Writes successful grant proposals	2		
Executive Director		Is able to plan and implement other financial resource development efforts	2		
Executive Director		Develops online information	2		
Executive Director		Can effectively teach online	2		
Executive Director		Can assist others in organization	2		
Executive Director		Can implement a program plan and lead others in implementing goals and budgets	2		
Executive Director		Can provide effective supervision to subordinate employees in project management	2		
Executive Director		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Executive Director		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Executive Director		Conflict management & resolution	2		
Executive Director		Ability to adapt program to meet differences within the audience	2		
Executive Director		Can develop new evaluation tools	2		
Executive Director		Can perform a needs assessment 	2		
Executive Director		Can assist program leaders in developing marketing strategies	2		
Executive Director		Can effectively supervise and direct others	2		
Executive Director		Can effectively work from home	2		
Executive Director		Can assist staff to plan staff development opportunities	2		
Executive Director		Can provide performance feedback & performance reviews	2		
Executive Director		Can effectively navigate CCE Tompkins hiring process	2		
Executive Director		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Executive Director		Orients new supervisors	3		
Executive Director		Ensures appropriate staff orientation	3		
Executive Director		Develops strategic planning processes	3		
Executive Director		Ensures workplace health and safety for all	3		
Executive Director		Ensures an organizational culture supportive of diversity & inclusion	3		
Executive Director		Assists with financial decision-making	3		
Executive Director		Develops multi-program budgets and financial projections	3		
Executive Director		Can use job specific techology	3		
Executive Director		Can develop organizational systems for others 	3		
Executive Director		Ability to multitask the leadership of multiple projects.	3		
Executive Director		Conflict management & resolution	3		
Executive Director		Can serve as subject matter expert in field	3		
Executive Director		Can analyze evaluation data and deliver results	3		
Executive Director		Can help set program direction and create programs	3		
Executive Director		Can create positive connections with faculty and other contributors to program	3		
Executive Director		Able to perform high level administrative tasks in planning for communication and marketing efforts related to the program or position function	3		
Executive Director		Able to perform complex tasks related to organizational marketing efforts and communications	3		
Executive Director		Can resolve conflicts within the team	3		
Executive Director		Can effectively build and lead a team effort	3		
Executive Director		Can provide supervision, guidance and leadership to other supervisors	3		
Administrative Assistant I		Knows CCETC staff benefits	1		
Administrative Assistant I		Knows how to use shared office equipment	1		
Administrative Assistant I		Familiar with physical environment of CCETC workplace	1		
Administrative Assistant I		Knows basic HR, building and safety policies	1		
Administrative Assistant I		Knows CCE mission, history and organizational structure	1		
Administrative Assistant I		Understands CCETC's unwritten organizational culture	1		
Administrative Assistant I		Familiar with CCETC Strategic Plan	1		
Administrative Assistant I		Knows CCETC risk management and other safety procedures	1		
Administrative Assistant I		Knows CCETC non-discrimination policies	1		
Administrative Assistant I		Knows health-related staff support services	1		
Administrative Assistant I		Stress management skills	1		
Administrative Assistant I		Successfully contributes to an inclusive organizational culture	1		
Administrative Assistant I		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Administrative Assistant I		Has excellent customer-service skills	1		
Administrative Assistant I		Has good verbal communication skills	1		
Administrative Assistant I		Has strong listening skills	1		
Administrative Assistant I		Has good written communication skills	1		
Administrative Assistant I		Can effectively present to groups of program participants	1		
Administrative Assistant I		Knows CCETC financial policies and procedures	1		
Administrative Assistant I		Effectively uses standard computer programs	1		
Administrative Assistant I		Develops online information	1		
Administrative Assistant I		Is able to use established systems for organizing own schedules and priorities	1		
Administrative Assistant I		Can perform the necessary steps to accomplish program goals 	1		
Administrative Assistant I		Effectively works as part of a team	1		
Administrative Assistant I		Effectively works as part of a diverse team	1		
Administrative Assistant I		Ability to deliver program appropriate to the audience	1		
Administrative Assistant I		Able to identify appropriate resources for program delivery	1		
Administrative Assistant I		Can administer evaluations designed by others	1		
Administrative Assistant I		Knows CCETC policies re: volunteers	1		
Administrative Assistant I		Can recruit, retain and supervise diverse volunteers appropriately	1		
Administrative Assistant I		Can provide guidance to volunteers	1		
Administrative Assistant I		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Administrative Assistant I		Can present information about programs and offerings to the public in a community/tabling forum	1		
Administrative Assistant I		Can provide effective guidance to others	1		
Administrative Assistant I		Can effectively work from home	1		
Administrative Assistant I		Awareness of Personal Strengths and Values	1		
Administrative Assistant I		Ability to make positive changes.	1		
Administrative Assistant I		Career Advancement	1		
Custodian		Knows CCETC staff benefits	1		
Custodian		Knows how to use shared office equipment	1		
Custodian		Familiar with physical environment of CCETC workplace	1		
Custodian		Knows basic HR, building and safety policies	1		
Custodian		Knows CCE mission, history and organizational structure	1		
Custodian		Understands CCETC's unwritten organizational culture	1		
Custodian		Familiar with CCETC Strategic Plan	1		
Custodian		Knows CCETC risk management and other safety procedures	1		
Custodian		Knows CCETC non-discrimination policies	1		
Custodian		Knows health-related staff support services	1		
Custodian		Stress management skills	1		
Custodian		Successfully contributes to an inclusive organizational culture	1		
Custodian		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Custodian		Has excellent customer-service skills	1		
Custodian		Has good verbal communication skills	1		
Custodian		Has strong listening skills	1		
Custodian		Has good written communication skills	1		
Custodian		Can effectively present to groups of program participants	1		
Custodian		Knows CCETC financial policies and procedures	1		
Custodian		Effectively uses standard computer programs	1		
Custodian		Develops online information	1		
Custodian		Is able to use established systems for organizing own schedules and priorities	1		
Custodian		Can perform the necessary steps to accomplish program goals 	1		
Custodian		Effectively works as part of a team	1		
Custodian		Effectively works as part of a diverse team	1		
Custodian		Ability to deliver program appropriate to the audience	1		
Custodian		Able to identify appropriate resources for program delivery	1		
Custodian		Can administer evaluations designed by others	1		
Custodian		Knows CCETC policies re: volunteers	1		
Custodian		Can recruit, retain and supervise diverse volunteers appropriately	1		
Custodian		Can provide guidance to volunteers	1		
Custodian		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Custodian		Can present information about programs and offerings to the public in a community/tabling forum	1		
Custodian		Can provide effective guidance to others	1		
Custodian		Can effectively work from home	1		
Custodian		Awareness of Personal Strengths and Values	1		
Custodian		Ability to make positive changes.	1		
Custodian		Career Advancement	1		
Farm Worker I		Knows CCETC staff benefits	1		
Farm Worker I		Knows how to use shared office equipment	1		
Farm Worker I		Familiar with physical environment of CCETC workplace	1		
Farm Worker I		Knows basic HR, building and safety policies	1		
Farm Worker I		Knows CCE mission, history and organizational structure	1		
Farm Worker I		Understands CCETC's unwritten organizational culture	1		
Farm Worker I		Familiar with CCETC Strategic Plan	1		
Farm Worker I		Knows CCETC risk management and other safety procedures	1		
Farm Worker I		Knows CCETC non-discrimination policies	1		
Farm Worker I		Knows health-related staff support services	1		
Farm Worker I		Stress management skills	1		
Farm Worker I		Successfully contributes to an inclusive organizational culture	1		
Farm Worker I		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Farm Worker I		Has excellent customer-service skills	1		
Farm Worker I		Has good verbal communication skills	1		
Farm Worker I		Has strong listening skills	1		
Farm Worker I		Has good written communication skills	1		
Farm Worker I		Can effectively present to groups of program participants	1		
Farm Worker I		Knows CCETC financial policies and procedures	1		
Farm Worker I		Effectively uses standard computer programs	1		
Farm Worker I		Develops online information	1		
Farm Worker I		Is able to use established systems for organizing own schedules and priorities	1		
Farm Worker I		Can perform the necessary steps to accomplish program goals 	1		
Farm Worker I		Effectively works as part of a team	1		
Farm Worker I		Effectively works as part of a diverse team	1		
Farm Worker I		Ability to deliver program appropriate to the audience	1		
Farm Worker I		Able to identify appropriate resources for program delivery	1		
Farm Worker I		Can administer evaluations designed by others	1		
Farm Worker I		Knows CCETC policies re: volunteers	1		
Farm Worker I		Can recruit, retain and supervise diverse volunteers appropriately	1		
Farm Worker I		Can provide guidance to volunteers	1		
Farm Worker I		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Farm Worker I		Can present information about programs and offerings to the public in a community/tabling forum	1		
Farm Worker I		Can provide effective guidance to others	1		
Farm Worker I		Can effectively work from home	1		
Farm Worker I		Awareness of Personal Strengths and Values	1		
Farm Worker I		Ability to make positive changes.	1		
Farm Worker I		Career Advancement	1		
Administrative Assistant II		Knows CCETC staff benefits	1		
Administrative Assistant II		Knows how to use shared office equipment	1		
Administrative Assistant II		Familiar with physical environment of CCETC workplace	1		
Administrative Assistant II		Knows basic HR, building and safety policies	1		
Administrative Assistant II		Knows CCE mission, history and organizational structure	1		
Administrative Assistant II		Understands CCETC's unwritten organizational culture	1		
Administrative Assistant II		Familiar with CCETC Strategic Plan	1		
Administrative Assistant II		Knows CCETC risk management and other safety procedures	1		
Administrative Assistant II		Knows CCETC non-discrimination policies	1		
Administrative Assistant II		Knows health-related staff support services	1		
Administrative Assistant II		Stress management skills	1		
Administrative Assistant II		Successfully contributes to an inclusive organizational culture	1		
Administrative Assistant II		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Administrative Assistant II		Has excellent customer-service skills	1		
Administrative Assistant II		Has good verbal communication skills	1		
Administrative Assistant II		Has strong listening skills	1		
Administrative Assistant II		Has good written communication skills	1		
Administrative Assistant II		Can effectively present to groups of program participants	1		
Administrative Assistant II		Knows CCETC financial policies and procedures	1		
Administrative Assistant II		Effectively uses standard computer programs	1		
Administrative Assistant II		Develops online information	1		
Administrative Assistant II		Is able to use established systems for organizing own schedules and priorities	1		
Administrative Assistant II		Can perform the necessary steps to accomplish program goals 	1		
Administrative Assistant II		Effectively works as part of a team	1		
Administrative Assistant II		Effectively works as part of a diverse team	1		
Administrative Assistant II		Ability to deliver program appropriate to the audience	1		
Administrative Assistant II		Able to identify appropriate resources for program delivery	1		
Administrative Assistant II		Can administer evaluations designed by others	1		
Administrative Assistant II		Knows CCETC policies re: volunteers	1		
Administrative Assistant II		Can recruit, retain and supervise diverse volunteers appropriately	1		
Administrative Assistant II		Can provide guidance to volunteers	1		
Administrative Assistant II		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Administrative Assistant II		Can present information about programs and offerings to the public in a community/tabling forum	1		
Administrative Assistant II		Can provide effective guidance to others	1		
Administrative Assistant II		Can effectively work from home	1		
Administrative Assistant II		Awareness of Personal Strengths and Values	1		
Administrative Assistant II		Ability to make positive changes.	1		
Administrative Assistant II		Career Advancement	1		
Account Representative I		Knows CCETC staff benefits	1		
Account Representative I		Knows how to use shared office equipment	1		
Account Representative I		Familiar with physical environment of CCETC workplace	1		
Account Representative I		Knows basic HR, building and safety policies	1		
Account Representative I		Knows CCE mission, history and organizational structure	1		
Account Representative I		Understands CCETC's unwritten organizational culture	1		
Account Representative I		Familiar with CCETC Strategic Plan	1		
Account Representative I		Knows CCETC risk management and other safety procedures	1		
Account Representative I		Knows CCETC non-discrimination policies	1		
Account Representative I		Knows health-related staff support services	1		
Account Representative I		Stress management skills	1		
Account Representative I		Successfully contributes to an inclusive organizational culture	1		
Account Representative I		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Account Representative I		Has excellent customer-service skills	1		
Account Representative I		Has good verbal communication skills	1		
Account Representative I		Has strong listening skills	1		
Account Representative I		Has good written communication skills	1		
Account Representative I		Can effectively present to groups of program participants	1		
Account Representative I		Knows CCETC financial policies and procedures	1		
Account Representative I		Effectively uses standard computer programs	1		
Account Representative I		Develops online information	1		
Account Representative I		Is able to use established systems for organizing own schedules and priorities	1		
Account Representative I		Can perform the necessary steps to accomplish program goals 	1		
Account Representative I		Effectively works as part of a team	1		
Account Representative I		Effectively works as part of a diverse team	1		
Account Representative I		Ability to deliver program appropriate to the audience	1		
Account Representative I		Able to identify appropriate resources for program delivery	1		
Account Representative I		Can administer evaluations designed by others	1		
Account Representative I		Knows CCETC policies re: volunteers	1		
Account Representative I		Can recruit, retain and supervise diverse volunteers appropriately	1		
Account Representative I		Can provide guidance to volunteers	1		
Account Representative I		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Account Representative I		Can present information about programs and offerings to the public in a community/tabling forum	1		
Account Representative I		Can provide effective guidance to others	1		
Account Representative I		Can effectively work from home	1		
Account Representative I		Awareness of Personal Strengths and Values	1		
Account Representative I		Ability to make positive changes.	1		
Account Representative I		Career Advancement	1		
Farm Worker II		Knows CCETC staff benefits	1		
Farm Worker II		Knows how to use shared office equipment	1		
Farm Worker II		Familiar with physical environment of CCETC workplace	1		
Farm Worker II		Knows basic HR, building and safety policies	1		
Farm Worker II		Knows CCE mission, history and organizational structure	1		
Farm Worker II		Understands CCETC's unwritten organizational culture	1		
Farm Worker II		Familiar with CCETC Strategic Plan	1		
Farm Worker II		Knows CCETC risk management and other safety procedures	1		
Farm Worker II		Knows CCETC non-discrimination policies	1		
Farm Worker II		Knows health-related staff support services	1		
Farm Worker II		Stress management skills	1		
Farm Worker II		Successfully contributes to an inclusive organizational culture	1		
Farm Worker II		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Farm Worker II		Has excellent customer-service skills	1		
Farm Worker II		Has good verbal communication skills	1		
Farm Worker II		Has strong listening skills	1		
Farm Worker II		Has good written communication skills	1		
Farm Worker II		Can effectively present to groups of program participants	1		
Farm Worker II		Knows CCETC financial policies and procedures	1		
Farm Worker II		Effectively uses standard computer programs	1		
Farm Worker II		Develops online information	1		
Farm Worker II		Is able to use established systems for organizing own schedules and priorities	1		
Farm Worker II		Can perform the necessary steps to accomplish program goals 	1		
Farm Worker II		Effectively works as part of a team	1		
Farm Worker II		Effectively works as part of a diverse team	1		
Farm Worker II		Ability to deliver program appropriate to the audience	1		
Farm Worker II		Able to identify appropriate resources for program delivery	1		
Farm Worker II		Can administer evaluations designed by others	1		
Farm Worker II		Knows CCETC policies re: volunteers	1		
Farm Worker II		Can recruit, retain and supervise diverse volunteers appropriately	1		
Farm Worker II		Can provide guidance to volunteers	1		
Farm Worker II		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Farm Worker II		Can present information about programs and offerings to the public in a community/tabling forum	1		
Farm Worker II		Can provide effective guidance to others	1		
Farm Worker II		Can effectively work from home	1		
Farm Worker II		Awareness of Personal Strengths and Values	1		
Farm Worker II		Ability to make positive changes.	1		
Farm Worker II		Career Advancement	1		
Account Representative II		Knows CCETC staff benefits	1		
Account Representative II		Knows how to use shared office equipment	1		
Account Representative II		Familiar with physical environment of CCETC workplace	1		
Account Representative II		Knows basic HR, building and safety policies	1		
Account Representative II		Knows CCE mission, history and organizational structure	1		
Account Representative II		Understands CCETC's unwritten organizational culture	1		
Account Representative II		Familiar with CCETC Strategic Plan	1		
Account Representative II		Knows CCETC risk management and other safety procedures	1		
Account Representative II		Knows CCETC non-discrimination policies	1		
Account Representative II		Knows health-related staff support services	1		
Account Representative II		Stress management skills	1		
Account Representative II		Successfully contributes to an inclusive organizational culture	1		
Account Representative II		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Account Representative II		Has excellent customer-service skills	1		
Account Representative II		Has good verbal communication skills	1		
Account Representative II		Has strong listening skills	1		
Account Representative II		Has good written communication skills	1		
Account Representative II		Can effectively present to groups of program participants	1		
Account Representative II		Knows CCETC financial policies and procedures	1		
Account Representative II		Effectively uses standard computer programs	1		
Account Representative II		Develops online information	1		
Account Representative II		Is able to use established systems for organizing own schedules and priorities	1		
Account Representative II		Can perform the necessary steps to accomplish program goals 	1		
Account Representative II		Effectively works as part of a team	1		
Account Representative II		Effectively works as part of a diverse team	1		
Account Representative II		Ability to deliver program appropriate to the audience	1		
Account Representative II		Able to identify appropriate resources for program delivery	1		
Account Representative II		Can administer evaluations designed by others	1		
Account Representative II		Knows CCETC policies re: volunteers	1		
Account Representative II		Can recruit, retain and supervise diverse volunteers appropriately	1		
Account Representative II		Can provide guidance to volunteers	1		
Account Representative II		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Account Representative II		Can present information about programs and offerings to the public in a community/tabling forum	1		
Account Representative II		Can provide effective guidance to others	1		
Account Representative II		Can effectively work from home	1		
Account Representative II		Awareness of Personal Strengths and Values	1		
Account Representative II		Ability to make positive changes.	1		
Account Representative II		Career Advancement	1		
Facilities Coordinator I		Knows CCETC staff benefits	1		
Facilities Coordinator I		Knows how to use shared office equipment	1		
Facilities Coordinator I		Familiar with physical environment of CCETC workplace	1		
Facilities Coordinator I		Knows basic HR, building and safety policies	1		
Facilities Coordinator I		Knows CCE mission, history and organizational structure	1		
Facilities Coordinator I		Understands CCETC's unwritten organizational culture	1		
Facilities Coordinator I		Familiar with CCETC Strategic Plan	1		
Facilities Coordinator I		Knows CCETC risk management and other safety procedures	1		
Facilities Coordinator I		Knows CCETC non-discrimination policies	1		
Facilities Coordinator I		Knows health-related staff support services	1		
Facilities Coordinator I		Stress management skills	1		
Facilities Coordinator I		Successfully contributes to an inclusive organizational culture	1		
Facilities Coordinator I		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Facilities Coordinator I		Has excellent customer-service skills	1		
Facilities Coordinator I		Has good verbal communication skills	1		
Facilities Coordinator I		Has strong listening skills	1		
Facilities Coordinator I		Has good written communication skills	1		
Facilities Coordinator I		Can effectively present to groups of program participants	1		
Facilities Coordinator I		Knows CCETC financial policies and procedures	1		
Facilities Coordinator I		Effectively uses standard computer programs	1		
Facilities Coordinator I		Develops online information	1		
Facilities Coordinator I		Is able to use established systems for organizing own schedules and priorities	1		
Facilities Coordinator I		Can perform the necessary steps to accomplish program goals 	1		
Facilities Coordinator I		Effectively works as part of a team	1		
Facilities Coordinator I		Effectively works as part of a diverse team	1		
Facilities Coordinator I		Ability to deliver program appropriate to the audience	1		
Facilities Coordinator I		Able to identify appropriate resources for program delivery	1		
Facilities Coordinator I		Can administer evaluations designed by others	1		
Facilities Coordinator I		Knows CCETC policies re: volunteers	1		
Facilities Coordinator I		Can recruit, retain and supervise diverse volunteers appropriately	1		
Facilities Coordinator I		Can provide guidance to volunteers	1		
Facilities Coordinator I		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Facilities Coordinator I		Can present information about programs and offerings to the public in a community/tabling forum	1		
Facilities Coordinator I		Can provide effective guidance to others	1		
Facilities Coordinator I		Can effectively work from home	1		
Facilities Coordinator I		Awareness of Personal Strengths and Values	1		
Facilities Coordinator I		Ability to make positive changes.	1		
Facilities Coordinator I		Career Advancement	1		
HR Representative		Knows CCETC staff benefits	1		
HR Representative		Knows how to use shared office equipment	1		
HR Representative		Familiar with physical environment of CCETC workplace	1		
HR Representative		Knows basic HR, building and safety policies	1		
HR Representative		Knows CCE mission, history and organizational structure	1		
HR Representative		Understands CCETC's unwritten organizational culture	1		
HR Representative		Familiar with CCETC Strategic Plan	1		
HR Representative		Knows CCETC risk management and other safety procedures	1		
HR Representative		Knows CCETC non-discrimination policies	1		
HR Representative		Knows health-related staff support services	1		
HR Representative		Stress management skills	1		
HR Representative		Successfully contributes to an inclusive organizational culture	1		
HR Representative		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
HR Representative		Has excellent customer-service skills	1		
HR Representative		Has good verbal communication skills	1		
HR Representative		Has strong listening skills	1		
HR Representative		Has good written communication skills	1		
HR Representative		Can effectively present to groups of program participants	1		
HR Representative		Knows CCETC financial policies and procedures	1		
HR Representative		Effectively uses standard computer programs	1		
HR Representative		Develops online information	1		
HR Representative		Is able to use established systems for organizing own schedules and priorities	1		
HR Representative		Can perform the necessary steps to accomplish program goals 	1		
HR Representative		Effectively works as part of a team	1		
HR Representative		Effectively works as part of a diverse team	1		
HR Representative		Ability to deliver program appropriate to the audience	1		
HR Representative		Able to identify appropriate resources for program delivery	1		
HR Representative		Can administer evaluations designed by others	1		
HR Representative		Knows CCETC policies re: volunteers	1		
HR Representative		Can recruit, retain and supervise diverse volunteers appropriately	1		
HR Representative		Can provide guidance to volunteers	1		
HR Representative		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
HR Representative		Can present information about programs and offerings to the public in a community/tabling forum	1		
HR Representative		Can provide effective guidance to others	1		
HR Representative		Can effectively work from home	1		
HR Representative		Awareness of Personal Strengths and Values	1		
HR Representative		Ability to make positive changes.	1		
HR Representative		Career Advancement	1		
IT Representative		Knows CCETC staff benefits	1		
IT Representative		Knows how to use shared office equipment	1		
IT Representative		Familiar with physical environment of CCETC workplace	1		
IT Representative		Knows basic HR, building and safety policies	1		
IT Representative		Knows CCE mission, history and organizational structure	1		
IT Representative		Understands CCETC's unwritten organizational culture	1		
IT Representative		Familiar with CCETC Strategic Plan	1		
IT Representative		Knows CCETC risk management and other safety procedures	1		
IT Representative		Knows CCETC non-discrimination policies	1		
IT Representative		Knows health-related staff support services	1		
IT Representative		Stress management skills	1		
IT Representative		Successfully contributes to an inclusive organizational culture	1		
IT Representative		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
IT Representative		Has excellent customer-service skills	1		
IT Representative		Has good verbal communication skills	1		
IT Representative		Has strong listening skills	1		
IT Representative		Has good written communication skills	1		
IT Representative		Can effectively present to groups of program participants	1		
IT Representative		Knows CCETC financial policies and procedures	1		
IT Representative		Effectively uses standard computer programs	1		
IT Representative		Develops online information	1		
IT Representative		Is able to use established systems for organizing own schedules and priorities	1		
IT Representative		Can perform the necessary steps to accomplish program goals 	1		
IT Representative		Effectively works as part of a team	1		
IT Representative		Effectively works as part of a diverse team	1		
IT Representative		Ability to deliver program appropriate to the audience	1		
IT Representative		Able to identify appropriate resources for program delivery	1		
IT Representative		Can administer evaluations designed by others	1		
IT Representative		Knows CCETC policies re: volunteers	1		
IT Representative		Can recruit, retain and supervise diverse volunteers appropriately	1		
IT Representative		Can provide guidance to volunteers	1		
IT Representative		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
IT Representative		Can present information about programs and offerings to the public in a community/tabling forum	1		
IT Representative		Can provide effective guidance to others	1		
IT Representative		Can effectively work from home	1		
IT Representative		Awareness of Personal Strengths and Values	1		
IT Representative		Ability to make positive changes.	1		
IT Representative		Career Advancement	1		
Senior Administrative Assistant		Knows CCETC staff benefits	1		
Senior Administrative Assistant		Knows how to use shared office equipment	1		
Senior Administrative Assistant		Familiar with physical environment of CCETC workplace	1		
Senior Administrative Assistant		Knows basic HR, building and safety policies	1		
Senior Administrative Assistant		Knows CCE mission, history and organizational structure	1		
Senior Administrative Assistant		Understands CCETC's unwritten organizational culture	1		
Senior Administrative Assistant		Familiar with CCETC Strategic Plan	1		
Senior Administrative Assistant		Knows CCETC risk management and other safety procedures	1		
Senior Administrative Assistant		Knows CCETC non-discrimination policies	1		
Senior Administrative Assistant		Knows health-related staff support services	1		
Senior Administrative Assistant		Stress management skills	1		
Senior Administrative Assistant		Successfully contributes to an inclusive organizational culture	1		
Senior Administrative Assistant		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Senior Administrative Assistant		Has excellent customer-service skills	1		
Senior Administrative Assistant		Has good verbal communication skills	1		
Senior Administrative Assistant		Has strong listening skills	1		
Senior Administrative Assistant		Has good written communication skills	1		
Senior Administrative Assistant		Can effectively present to groups of program participants	1		
Senior Administrative Assistant		Knows CCETC financial policies and procedures	1		
Senior Administrative Assistant		Effectively uses standard computer programs	1		
Senior Administrative Assistant		Develops online information	1		
Senior Administrative Assistant		Is able to use established systems for organizing own schedules and priorities	1		
Senior Administrative Assistant		Can perform the necessary steps to accomplish program goals 	1		
Senior Administrative Assistant		Effectively works as part of a team	1		
Senior Administrative Assistant		Effectively works as part of a diverse team	1		
Senior Administrative Assistant		Ability to deliver program appropriate to the audience	1		
Senior Administrative Assistant		Able to identify appropriate resources for program delivery	1		
Senior Administrative Assistant		Can administer evaluations designed by others	1		
Senior Administrative Assistant		Knows CCETC policies re: volunteers	1		
Senior Administrative Assistant		Can recruit, retain and supervise diverse volunteers appropriately	1		
Senior Administrative Assistant		Can provide guidance to volunteers	1		
Senior Administrative Assistant		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Senior Administrative Assistant		Can present information about programs and offerings to the public in a community/tabling forum	1		
