Organizational Knowledge	Knows CCETC staff benefits	1	Able to locate & use information re: staff benefits (including ongoing staff resources such as EAP, Wellness Program, etc.).	HR Benefits Session 	Benefits Session with HR rep (arranged with all eligible staff)	Contact Krystal Dunn or Theresa Emerick.	0	
Teamwork & Collaboration Skills	Can effectively build and establish diverse new relationships and partnerships to further program efforts	2	Develops collaborative relationships inside and outside CCETC to accomplish goals. Able to build trusted relationships with people from diverse cultural and economic backgrounds, and has sufficient knowledge of diverse cultural expectations and norms to be successful. Identifies and pursues opportunities to improve performance through partnerships. Balances autonomy and collaborative efforts to produce the best results.	Skillport - Business Skills: Professional Effectiveness	Web-based training videos on many topics. Free to staff with Cornell NetID. Examples: Emotional Intelligence: Being Aware of the Emotions of Others; The Value of Peer Relationships; more	https://it.cornell.edu/skillsoft	0	
Teamwork & Collaboration Skills	Conflict management & resolution	3	Exhibits constructive conflict resolution skills. Facilitates win-win situations. Encourages inquiry and dialog.	Community Dispute Resolution Center (CDRC)	CDRC offers multiple trainings on mediation/dispute resolution for supervisors and HR level staff.	http://www.cdrc.org/training.html	2	
Teamwork & Collaboration Skills	Conflict management & resolution	2	Exhibits constructive conflict resolution skills. Facilitates win-win situations. Encourages inquiry and dialog.	Human Services Coalition	HSC-TC workshops available:  Managing Conflict; Improving Your Conflict Confidence); Emotional Intelligence	http://hsctc.org/index.php?page=training	1	
Teamwork & Collaboration Skills	Conflict management & resolution	2	Exhibits constructive conflict resolution skills. Facilitates win-win situations. Encourages inquiry and dialog.	Skillport - Business Skills: Communications Skills	Web-based training videos on many topics. Free to staff with Cornell NetID. Example: Diplomacy and Tact in Challenging Situations	https://it.cornell.edu/skillsoft	0	
Teamwork & Collaboration Skills	Conflict management & resolution	2	Exhibits constructive conflict resolution skills. Facilitates win-win situations. Encourages inquiry and dialog.	TED Talk	Free online videos on a variety of topics, ranging from informational to inspirational. Example: In Praise of Conflict	https://www.ted.com/talks	0	
	Conflict management & resolution	2	Exhibits constructive conflict resolution skills. Facilitates win-win situations. Encourages inquiry and dialog.	CU Learn	In-person training through Cornell that covers conflict resolution and conflict management in the workplace. Cost is approximately $35, depending on the specific course. 	http://culearn.cornell.edu/	2	
Program Delivery & Teaching Skills	Ability to deliver program appropriate to the audience	1	Uses adult and/or youth learning principles and incorporates different learning styles and preferences to effectively plan presentations. Creates culturally appropriate, impactful, comfortable learning environments to reach diverse audiences. Uses learner-centered facilitation techniques to manage group dialogue. Knows how to handle common facilitation challenges. (see also Verbal Communication).		Div Nutritional Sciences "Seven Steps of Planning" 3-day Skills Development Training (offered 2x/year). While prioritizing nutrition programs, most of the curriculum is relevant to Program Educators across all issue areas. 		1	
Program Delivery & Teaching Skills	Ability to deliver program appropriate to the audience	1	Uses adult and/or youth learning principles and incorporates different learning styles and preferences to effectively plan presentations. Creates culturally appropriate, impactful, comfortable learning environments to reach diverse audiences. Uses learner-centered facilitation techniques to manage group dialogue. Knows how to handle common facilitation challenges. (see also Verbal Communication).	CCE Administration Program Planning and Development Program	CCE Admin Program Planning and Development: Adult Education Resources	http://staff.cce.cornell.edu/orgdev/Pages/planning.aspx	0	
Program Delivery & Teaching Skills	Ability to deliver program appropriate to the audience	1	Uses adult and/or youth learning principles and incorporates different learning styles and preferences to effectively plan presentations. Creates culturally appropriate, impactful, comfortable learning environments to reach diverse audiences. Uses learner-centered facilitation techniques to manage group dialogue. Knows how to handle common facilitation challenges. (see also Verbal Communication).	Lynda.com - Business: Business Skills	Web-based training videos on many topics. Free to staff with Cornell NetID. Examples: How to Manage Learning Effectiveness; Neuroscience of Learning	https://it.cornell.edu/lynda	0	
Program Delivery & Teaching Skills	Ability to deliver program appropriate to the audience	1	Uses adult and/or youth learning principles and incorporates different learning styles and preferences to effectively plan presentations. Creates culturally appropriate, impactful, comfortable learning environments to reach diverse audiences. Uses learner-centered facilitation techniques to manage group dialogue. Knows how to handle common facilitation challenges. (see also Verbal Communication).	Skillport - Business Skills: Human Resources; Operations Management	Web-based training videos on many topics. Free to staff with Cornell NetID. Examples: Management of People: Learning and Development; Training and Development; Developing Learning Practices; more	https://it.cornell.edu/skillsoft	0	
Program Delivery & Teaching Skills	Able to identify appropriate resources for program delivery	1	Knowledgable about established materials and/or curricula to serve as a subject matter resource to participants and the public.	CCE Administration Program Planning and Development Program	CCE Admin Program Planning and Development: Program Development Concepts and Models, Implementation Planning: Turning Good Ideas Into Great Programs	http://staff.cce.cornell.edu/orgdev/Pages/All-Courses2.aspx	1	
Program Delivery & Teaching Skills	Ability to adapt program to meet differences within the audience	2	Creates culturally and age-relevant lesson plans and curricula to meet diverse community needs.	CCE Administration Program Planning and Development Program	CCE Admin Program Planning and Development: Assessing and Strengthening Audience Participation, CCE Admin Professional Development Webinars: Creating a Welcoming and Inclusive Environment, The Evolving Language of Diversity, Working with Multiple Generations	http://staff.cce.cornell.edu/orgdev/Pages/All-Courses2.aspx	1	
Program Delivery & Teaching Skills	Ability to adapt program to meet differences within the audience	2	Creates culturally and age-relevant lesson plans and curricula to meet diverse community needs.	Lynda.com - Education + Elearning; CAD	Web-based training videos on many topics. Free to staff with Cornell NetID. Examples: Teaching Techniques: Writing Effective Learning Objectives; Instructional Design Essentials; Universal Principles of Design; Learning How to Increase Learner Engagement; Teaching Complex Topics; more	https://it.cornell.edu/lynda	0	
Program Delivery & Teaching Skills	Can serve as subject matter expert in field	3	Is able to provide high level, specific knowledge in a variety of circumstances and media without utilizing the knowledge/expertise of others.					
Program Evaluation Skills	Can administer evaluations designed by others	1	Is able to administer evaluations effectively and appropriately.	CCE Administration Program Planning and Development Resources	CCE Admin Program Planning and Development resources. Examples: Human Participants, Getting Started with Program Evaluation	http://staff.cce.cornell.edu/orgdev/Pages/planning.aspx	0	
Program Evaluation Skills	Can develop new evaluation tools	2	Can develop new evaluation tools and guide administration of tools.	CCE Administration Program Planning and Development Resources	CCE Admin Program Planning and Development resources. Examples: The "Netway" as an Evaluation Tool- Research and Practice around Evaluation, Data Collection Instrument Design	http://staff.cce.cornell.edu/orgdev/Pages/planning.aspx	0	
Program Evaluation Skills	Can develop new evaluation tools	2	Can develop new evaluation tools and guide administration of tools.	Lynda.com - Education + Elearning	Web-based training videos on many topics. Free to staff with Cornell NetID. Example: Measuring Learning Effectiveness	https://it.cornell.edu/lynda	0	
Program Evaluation Skills	Can analyze evaluation data and deliver results	3	Analyses data from evaluations and can prepare presentations to deliver results to community members and constituents.	CCE Administration Program Planning and Development Resources	CCE Admin-Program Planning and Development: Managing, Analyzing, and Presenting Evaluation Data, Putting Evaluation Results to Work	http://staff.cce.cornell.edu/orgdev/Pages/planning.aspx	0	
Program Development Skills	Can perform a needs assessment 	2	Needs assessment; program planning tools (e.g., logic models); program evaluation methods and tools; reporting; marketing.	CCE Administration Program Planning and Development Resources	CCE Admin Program Planning and Development Tools: Assessing Local Needs, Program Advisory and Governance Structures, Assessing and Strengthening Audience Participation	http://staff.cce.cornell.edu/orgdev/Pages/planning.aspx	0	
Program Development Skills	Can help set program direction and create programs	3	Helps set association direction in program area based on emerging community needs and statewide Plans of Work. Creates innovative educational programs and develops new educational strategies to meet diverse community needs and goals.	CCE Administration Program Planning and Development Resources	CCE Admin Program Planning and Development: Strengthening Programs Using Logic Models, Formal Program Planning Including Statewide and Local Plans of Work	http://staff.cce.cornell.edu/orgdev/Pages/planning.aspx	0	
Program Development Skills	Can create positive connections with faculty and other contributors to program	3	Develops and maintains relationships with Cornell University faculty and staff, community leaders, and others.	CCE Program Work Team Website	This website provides links to pages that can provide connections to existing work groups and a way to reach out, as well as tips on building relationships.	http://staff.cce.cornell.edu/orgdev/Pages/campusconnections.aspx	0	
Volunteer Management Skills	Knows CCETC policies re: volunteers	1	Knows CCETC policies re: volunteer recruitment, screening, and registration. Can complete necessary forms to comply. 					
Volunteer Management Skills	Can recruit, retain and supervise diverse volunteers appropriately	1	Is able to identify and reach out to under-represented groups for volunteer opportunities, recruit them, and retain them as fully contributing members of program teams.	CCE Administration Diversity Resources - Recruiting and Retaining Diverse Volunteers	CCE Administration provides several resources surrounding recruiting and involving diverse volunteers.	http://staff.cce.cornell.edu/orgdev/Pages/volunteer.aspx	0	
Volunteer Management Skills	Can provide guidance to volunteers	1	Is able to effectively lead a group of volunteers in program activities, providing instruction and feedback on an ongoing basis.	http://staff.cce.cornell.edu/orgdev/Pages/volunteer.aspx	CCE Administration provides several resources surrounding working with volunteers.	http://staff.cce.cornell.edu/orgdev/Pages/prof_courses.aspx?top=Volunteer%20Involvement	0	Title and URL?
Marketing and Promotion Skills	Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1	Is able to utilize existing program materials to create accurate and enticing descriptions for community members to view that will help them understand what the program offers and get them excited about participating.	Lynda.com - Business; Marketing	Web-based training videos on many topics.  Muliple topics related to marketing. Free to staff with Cornell NetID. 	https://it.cornell.edu/lynda	0	
Marketing and Promotion Skills	Can present information about programs and offerings to the public in a community/tabling forum	1	Is able to utilize program related knowledge to verbally communicate with community members in a way that will help them understand CCE and Program content and get them excited about participating.					
Marketing and Promotion Skills	Can assist program leaders in developing marketing strategies	2	Contributes program related feedback and suggestions to discussions surrounding future marketing opportunities and changes that may be made to improve outreach to different communities.					
Marketing and Promotion Skills	Able to perform high level administrative tasks in planning for communication and marketing efforts related to the program or position function	3	Can effectively plan marketing and communication strategies, utilizing input from a program team and/or the community.  Is able to translate strategies into marketing and communication plans and efforts. 					
Marketing and Promotion Skills	Able to perform complex tasks related to organizational marketing efforts and communications	3	Can collaborate across programs to develop shared communication and marketing strategies, major public affairs events, and mass media efforts.					
Supervisory Skills	Can provide effective guidance to others	1	Efficiently, effectively and positively directs/guides the work of diverse staff, volunteers & community members.	CCE Supervisor Development Certification 	CCE Supervisor Development Certificate provides guidelines in supervision on a variety of topics related to supervision within the CCE system.	http://staff.cce.cornell.edu/orgdev/Pages/Course-Description2.aspx?courseid=114	0	
Supervisory Skills	Can provide effective guidance to others	1	Efficiently, effectively and positively directs/guides the work of diverse staff, volunteers & community members.	Lynda.com - Business: Business Skills	Lynda has resources on delegating tasks to the team, motivating, and coaching.	https://www.lynda.com/	0	
Supervisory Skills	Can provide effective guidance to others	1	Efficiently, effectively and positively directs/guides the work of diverse staff, volunteers & community members.	TED Talk	Free online videos on a variety of topics, ranging from informational to inspirational. Example: The Puzzle of Motivation	https://www.ted.com/talks	0	
Supervisory Skills	Can effectively supervise and direct others	2	Efficiently, effectively and positively supervises diverse teams of staff & volunteers . Offers constructive feedback to team members. Assists team members to manage workloads and set/accomplish goals. Ensures accountability. Helps team members develop appropriate professional improvement plans.	CCE Supervisor Development Certification 	CCE Supervisor Development Certificate provides guidelines in supervision on a variety of topics related to supervision within the CCE system.	http://staff.cce.cornell.edu/orgdev/Pages/Course-Description2.aspx?courseid=114	0	
Supervisory Skills	Can effectively supervise and direct others	2	Efficiently, effectively and positively supervises diverse teams of staff & volunteers . Offers constructive feedback to team members. Assists team members to manage workloads and set/accomplish goals. Ensures accountability. Helps team members develop appropriate professional improvement plans.	Human Services Coalition	HSC has in-person seminars on supervision and leadership. Examples: Leading with Impact; Transitioning from Peer to Supervisor; more	http://hsctc.org/index.php?page=training	1	
Supervisory Skills	Can effectively supervise and direct others	2	Efficiently, effectively and positively supervises diverse teams of staff & volunteers . Offers constructive feedback to team members. Assists team members to manage workloads and set/accomplish goals. Ensures accountability. Helps team members develop appropriate professional improvement plans.	Lynda.com - Business: Business Skills	Web-based training videos on many topics. Free to staff with Cornell NetID. Examples: Preparing for Your Review; Delivering Employee Feedback; Mentoring Others	https://it.cornell.edu/lynda	0	
Supervisory Skills	Can effectively supervise and direct others	2	Efficiently, effectively and positively supervises diverse teams of staff & volunteers . Offers constructive feedback to team members. Assists team members to manage workloads and set/accomplish goals. Ensures accountability. Helps team members develop appropriate professional improvement plans.	EAP Training				
Supervisory Skills	Can effectively work from home	1	Understands Cornell & CCETC policies re: working remotely and appropriately communicates policies to team members and effectively supervises those working off-site.	Cornell and CCE-Tompkins Policies	Links to Cornell University and CCETC policies re: working remotely. 		0	
Supervisory Skills	Can effectively work from home	2	Understands Cornell & CCETC policies re: working remotely and appropriately communicates policies to team members and effectively supervises those working off-site.	CCE Supervisor Development Certification 		http://staff.cce.cornell.edu/orgdev/Pages/All-Courses2.aspx	1	
Supervisory Skills	Can resolve conflicts within the team	3	Can solve problems and resolve conflicts that arise in operation of the program.  Is able to effectively mediate conflicts between two or more employees to provide long lasting improvements to team dynamics.	Lynda.com - Business: Business Skills	Web-based training videos on many topics. Free to staff with Cornell NetID. Examples: Preparing for Your Review; Delivering Employee Feedback; Mentoring Others	https://it.cornell.edu/lynda	0	
Supervisory Skills	Can resolve conflicts within the team	3	Can solve problems and resolve conflicts that arise in operation of the program.  Is able to effectively mediate conflicts between two or more employees to provide long lasting improvements to team dynamics.	Community Dispute Resolution Center (CDRC)	CDRC offers multiple trainings on mediation/dispute resolution for supervisors and HR level staff.	http://www.cdrc.org/training.html	2	
Supervisory Skills	Can effectively build and lead a team effort	3	Is able to identify strengths in team members and build effective and collaborative projects, utilizing the diffences of the individuals to the advantage of all.	CCE Training Resources - Tools of the Trade: Foundations & Leadership	Multiple webinars on leadership: Understanding Diverse Personalilities, Making it Work with Diverse Teams, Building Leadership and Developing Communities	http://staff.cce.cornell.edu/orgdev/Pages/foundations.aspx	0	
Supervisory Skills	Can provide supervision, guidance and leadership to other supervisors	3	Efficiently, effectively and positively assists supervisors to build their skills and develop appropriate professional improvement plans. Identifies or develops adequate resources for supervisor development. Anticipates and plans for emerging supervisory needs and opportunities. Understands best practices for ensuring accountability across the association.	Lynda.com - Business: Business Skills	Web-based training videos on many topics. Free to staff with Cornell NetID. Examples: Coaching and Developing Employees; Mentoring Others	https://it.cornell.edu/lynda	0	
Supervisory Skills	Can assist staff to plan staff development opportunities	2	Is able to lead staff and team in goal-setting and developing professional improvement plans, utilizing available resources, performance evaluations, and position descriptions.	EAP Training	Employees may attend EAP Seminars on the following topic: Leading the Way with Emotional Intelligence.  Staff can attend at Family and Children's Services or, if there is enough interest, the programs can be offered on location. (there is a cost- $150 per hour if offered onsite)	http://www.fcsith.org/	2	
Supervisory Skills	Can assist staff to plan staff development opportunities	2	Is able to lead staff and team in goal-setting and developing professional improvement plans, utilizing available resources, performance evaluations, and position descriptions.	Lynda.com - Business: Business Skills	Web-based training videos on many topics. Free to staff with Cornell NetID. Examples: Professional Development, Creating a Professional Development Plan	https://it.cornell.edu/lynda	0	
Supervisory Skills	Can provide performance feedback & performance reviews	2	Is able to effectively deliver effective ongoing feedback to employees and deliver annual performance evaluations that provide employees opportunities to improve and grow in their career goals and improve the program and team.	MyCCE	MyCCE houses multiple resources for supervisors to use to provide feedback and evaluate employees.	https://mycce.me/content/my-hr-human-resources-tools-providing-effective-expectations-and-feedback	0	
Supervisory Skills	Can provide performance feedback & performance reviews	2	Is able to effectively deliver effective ongoing feedback to employees and deliver annual performance evaluations that provide employees opportunities to improve and grow in their career goals and improve the program and team.	CCE Tompkins Supervisor Training	In-person training with Human Resources - Providing Effective Feedback - contact HR to schedule.		0	
Supervisory Skills	Can effectively navigate CCE Tompkins hiring process	2	Follows CCETC's current hiring practices and procedures. Knows where to find the appropriate forms for each stage of the hiring process.	MyCCE	MyCCE has resources for supervisors to use to navigate the hiring process:  Supervisor Tools, Hiring Process	https://mycce.me/content/my-hr-human-resources-tools-taleo-posting-process	0	
Supervisory Skills	Can effectively navigate CCE Tompkins hiring process	2	Follows CCETC's current hiring practices and procedures. Knows where to find the appropriate forms for each stage of the hiring process.  	CCE Tompkins Employee Training	In-person training with Human Resources - CCE TC Hiring Process and Recruitment with an Equity and Inclusion Lens		0	
Supervisory Skills	Knows how CCE Tompkins' diversity mission fits into the hiring process	2	Knows best practices for conducting effective hiring processes that align with CCETC's equity and inclusion commitments.	CCE Tompkins Employee Training	In-person training with Human Resources - CCE TC Hiring Process and Recruitment with an Equity and Inclusion Lens		0	
Supervisory Skills	Knows how CCE Tompkins' diversity mission fits into the hiring process	2	Knows best practices for conducting effective hiring processes that align with CCETC's equity and inclusion commitments.	CU Learn	In-person training through Cornell that covers best practices for hiring, interviewing, and compliance during the recruitment process. Cost and availability vary.	http://culearn.cornell.edu/	1	
Personal Awareness and Growth	Awareness of Personal Strengths and Values	1	Knows one personal strengths (e.g., talents) and can use them to achieve desired work outcomes.	StrengthsFinder 2.0	An online assessment, personalized report and ideas for action that apply a strengths-based model to improving one's effectiveness, engagement and enjoyment at work. Purchasing the book, with a code for the online assessment, is the most cost-effective approach. 	https://www.amazon.com/StrengthsFinder-2-0-Tom-Rath/dp/159562015X/ref=sr_1_1?s=books&ie=UTF8&qid=1487360256&sr=1-1&keywords=strengths+finder+2.0	2	
Personal Awareness and Growth	Ability to make positive changes.	1	Can identify areas for change, create strategies, and implement positive changes in work and personal lives.					
Personal Awareness and Growth	Career Advancement	1	Is able to identify a suitable direction for career advancement and create a plan for achieving it.					
